conv_id,context,prompt,speaker_utterance,listener_utterance,exchange_number,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,mimicry,empathy
hit:72_conv:144,sad,My mom has arthritis in her neck_comma_ and the pain seems to be traveling down now.,My mom has arthritis in her neck_comma_ and the pain seems to be traveling down now.,I am sorry to hear that.. is there any physical therapy that can help her?,1,0.8884436,0.10554438,0.006012037,0.5293865,0.43432653,0.036287002,2,0,2,0.05333333333333334,-0.04866666666666667,-0.046666666666666655,0.24700000000000003,-0.16833333333333333,-0.072,16,15,0.00012496105046011508,0.0017718668095767498,7.884480874054134e-05,0.0005632546963170171,0.9911109209060669,0.00014124794688541442,0.005955555941909552,0.0002092638169415295,4.415505827637389e-05,1,3
hit:146_conv:292,confident,I recently went surfing and surfed waves everyone else was afraid to. I was the man_comma_,Yes_comma_ I've been surfing for ever. Only three of us in the water.,That must be so much fun. I have never surfed but love to be on a boat.,2,0.014721672,0.46647623,0.51880205,0.0075863125,0.04745071,0.9449629,0,2,0,0.46499999999999997,-0.652,-0.194,0.423,-0.06899999999999999,0.16066666666666665,13,17,0.00024835829390212893,0.02670971117913723,5.723129288526252e-05,5.1340666686883196e-05,0.0003266865969635546,0.000200806200155057,0.00023628937196917832,0.0002779725182335824,0.9718915820121765,1,3
hit:1282_conv:2565,afraid,There was some weird bumping noises in my house last night.,I couldn't sleep last night at all_comma_ I kept hearing some weird bumping sounds that made me think someone was walking up and down my stairs but I live alone.,Thats so scary_comma_ do you believe in ghosts?,1,0.9123156,0.08099138,0.0066929692,0.8474877,0.14319548,0.009316823,0,0,2,0.21859999999999996,-0.1318,-0.04519999999999999,-0.2613333333333333,0.38466666666666666,0.03533333333333333,30,8,7.760467997286469e-05,0.0009047139901667833,4.094149699085392e-05,2.5664114218670875e-05,0.00010399321763543412,0.005526709835976362,0.9925951361656189,0.0005358587368391454,0.00018936175911221653,0,3
hit:6_conv:12,excited,I'm overly excited today because will be flying outside the country for the first time tomorrow.,Traveling to South Africa then to Ghana. Also my first time visiting Africa,You are going to love it I am sure. Safe Travels!,2,0.0134961475,0.83334106,0.15316278,0.001620232,0.0145109845,0.9838688,1,0,0,0.368,-0.1028,0.1708,0.7765,-0.10800000000000001,0.38,13,11,0.01055877935141325,0.7881338000297546,0.00028155167819932103,0.00028452681726776063,0.00013756469707004726,0.00023256531858351082,0.0008337031467817724,0.0006682779057882726,0.1988692432641983,1,3
hit:2587_conv:5174,jealous,My friend just got a new girlfriend and I have no idea how he does it so fast. It take me months to find a person I want,My friend just got a new girlfriend and I have no idea how he does it. It takes me months to find one_comma_ and it only takes him less than a week to find a good one!,I am sure you will find a great girl soon!,1,0.1985811,0.3876219,0.41379705,0.0017579587,0.027922852,0.97031915,1,0,0,0.49369230769230765,-0.10369230769230768,-0.02230769230769232,0.5770000000000001,-0.051000000000000004,0.45899999999999996,37,10,0.03483971953392029,0.045312464237213135,0.011701628565788269,0.7744596600532532,0.00012430903734639287,0.0014191163936629891,0.005606353282928467,0.00019100468489341438,0.12634573876857758,1,3
hit:1249_conv:2418,disgusted,My dog vomited on the carpet yesterday.,My dog yakked all over the carpet last night.,Wow_comma_ that is very annoying. What will you do clean the carpet?,1,0.61926687,0.3370604,0.043672796,0.96278906,0.033908084,0.0033027832,0,0,2,0.21466666666666664,-0.28933333333333333,-0.2333333333333333,0.11880000000000002,-0.14040000000000002,-0.016800000000000002,9,12,5.886162762180902e-05,5.672935367329046e-05,2.1743833713117056e-05,6.327427399810404e-05,0.00020120358385611326,0.0037952240090817213,0.9955447912216187,0.00010425013169879094,0.0001538954966235906,1,3
hit:1201_conv:2402,terrified,I was scared when they said a big storm was coming!,I was scared when they said a big storm was coming!,Oh man! I hate big storms too. Was it as bad as a hurricane?,1,0.74006194,0.23069432,0.02924373,0.95526296,0.03965737,0.0050797267,0,0,2,-0.1055,0.38650000000000007,0.019999999999999997,-0.4708,0.5652,0.178,11,14,5.573047019424848e-05,0.00018296021153219044,1.8806191292242147e-05,3.4398981370031834e-05,0.0011947794118896127,0.00044156849617138505,0.9974677562713623,8.337604231201112e-05,0.0005205708439461887,1,2
hit:6329_conv:12658,jealous,My stepdad passed away and my mother moved in with my sister. My sister took the insurance money and bought a huge house.,Pretty well_comma_ I didn't know him very well. But my sister took the insurance money and bought a huge house - way bigger than they needed for my mom to move it. I feel she took advantage of my mother.,Yeah it sounds like she did take advantage. That's a cruel thing to do.,2,0.5300621,0.37214732,0.09779064,0.9021648,0.09162503,0.006210113,0,0,0,0.5234285714285714,-0.13785714285714284,0.3404285714285714,0.2771428571428572,0.05628571428571427,-0.07485714285714286,40,14,0.0003436717961449176,0.9977027773857117,8.301092748297378e-05,0.00016441367915831506,7.019560871412978e-05,5.6757620768621564e-05,7.210264448076487e-05,0.00016559513460379094,0.0013414934510365129,1,3
hit:7110_conv:14220,anxious,I was feeling a bit apprehensive lately_comma_ since my children are going back to school. One to college_comma_ the other to high school. They grow up so fast!,For sure! But_comma_ it flies by before you know it. I get my nerves on edge when I think about them all moved out of the house.,thats fair enough,2,0.71869946,0.24317639,0.03812422,0.03404695,0.5490173,0.4169357,1,0,0,0.23249999999999998,-0.07225,0.1915,0.624,0.114,0.286,27,3,0.00019121378136333078,0.9958620071411133,0.00015649352280888706,0.0017231303500011563,0.00012758676894009113,4.0623261156724766e-05,0.00016476049495395273,0.0012202794896438718,0.0005138102569617331,1,2
hit:10681_conv:21362,impressed,I am so impressed by my dog. He learned 2 new tricks today,I am so proud of my puppy!,Aww! what for?,1,0.0015468684,0.005912358,0.9925408,0.8889993,0.10476523,0.006235513,0,0,1,0.8140000000000001,0.161,0.197,0.0,0.0,0.0,7,3,8.028465526876971e-05,0.00017984565056394786,3.6762881791219115e-05,1.0689674127206672e-05,0.0001639452384551987,0.0009315959177911282,0.9981101751327515,0.0002912439522333443,0.0001953748142113909,0,1
hit:8233_conv:16466,proud,I had an accident that broke one of my ankles and recovery has been rough. Recently_comma_ I broke my record for the longest walk I've taken since the accident.,A while back_comma_ I had a car accident and it broke my ankle. I've recovered since then_comma_ but I've never been able to walk around like I used to. Last week I did my longest walk since the accident though_comma_ so I feel really good about that.,Thats some really good progress right there,1,0.06704592,0.26579428,0.66715974,0.0016247769,0.03129429,0.96708095,0,0,0,0.08628571428571429,-0.03471428571428572,-0.13771428571428573,0.7053333333333334,-0.09200000000000001,0.414,47,7,0.9893382787704468,0.00035593847860582173,0.002517838031053543,0.002218428300693631,2.731617678364273e-05,0.000528259202837944,0.00011450077727204189,0.003123937174677849,0.0017754222499206662,1,1
hit:7425_conv:14850,lonely,My husband took my girls on a father-daddy day trip the other day. I had no idea how quiet it would be at the house with all of them gone - it was a bit weird.,My husband took our girls on a father-daddy day trip the other day.,how sweet. what did they do on their special day?,1,0.0066897837,0.7068584,0.2864518,0.0017928027,0.037422333,0.96078485,0,0,2,0.47514285714285714,-0.24457142857142858,0.08285714285714287,0.45049999999999996,-0.08150000000000002,0.01850000000000001,13,10,8.674326090840623e-05,7.319130236282945e-05,3.744729474419728e-05,1.4108522918832023e-05,0.0001211984344990924,0.0008159479475580156,0.9979215264320374,0.00014739632024429739,0.0007824644562788308,1,1
hit:6410_conv:12821,afraid,I hate hate hate riding on trains!,Everytime im on the train I swear im going to have a panic attack.,Why is that? Do you not like the train?,1,0.8609182,0.12391397,0.015167832,0.75203294,0.23812136,0.009845762,0,0,2,-0.05119999999999999,0.42279999999999995,0.17640000000000003,0.37000000000000005,0.07066666666666667,0.06799999999999999,14,9,4.128115324419923e-05,5.5783028074074537e-05,2.9919756343588233e-05,2.8715652661048807e-05,0.00010860432666959241,0.0005044637364335358,0.9990760087966919,9.134889114648104e-05,6.387010216712952e-05,0,3
hit:1106_conv:2212,trusting,My neighbor asked me to babysit their kid. We've never talked.,My neighbor asked me to babysit their kid. We've never talked.,Now is a good time to get to know them. It is surprising if they don't know you well though.,1,0.58759046,0.38470006,0.027709464,0.04358429,0.33468574,0.62172997,0,0,0,0.424,-0.008000000000000002,-0.24666666666666667,0.5666666666666668,-0.07933333333333335,0.3033333333333333,11,20,0.9970229268074036,0.0009140619076788425,0.0009990072576329112,0.00011756406456697732,2.9392223950708285e-05,9.934682748280466e-05,4.1136019717669114e-05,0.00023925841378513724,0.0005373531021177769,1,3
hit:8943_conv:17886,devastated,I dropped my football trophy and is shattered allover the ground!,I dropped my allstart team trophy and it shattered everywhere,Dang_comma_ that really blows. What was it made of_comma_ glass?,1,0.8898222,0.101143986,0.009033897,0.9075168,0.084242545,0.008240579,0,0,2,0.168,0.2733333333333333,0.11533333333333333,-0.194,0.154,-0.10799999999999998,10,10,0.00018478799029253423,5.813375537400134e-05,4.9720740207703784e-05,0.00024163222406059504,0.002512955106794834,0.06604383140802383,0.9293914437294006,0.00029506292776204646,0.0012224491219967604,0,3
hit:11938_conv:23877,excited,i go on vacation,i am going to cozumel mexico,My niece went there and loved it. Are you flying in or taking a cruise?,2,0.0062521985,0.6453714,0.3483764,0.0015419545,0.04008063,0.95837736,0,2,2,0.0,0.0,0.0,0.6575,-0.09,0.1805,6,15,5.007949221180752e-05,5.35588878847193e-05,4.176703077973798e-05,4.79767368233297e-05,0.0005195357371121645,0.0003038820577785373,0.9988431930541992,5.21405236213468e-05,8.773329318501055e-05,0,1
hit:8446_conv:16492,disgusted,my cat vomited on my carpet,yea but it was sickening,I could imagine.,2,0.9234354,0.0681467,0.0084178625,0.2176297,0.6488109,0.13355947,0,0,0,-0.175,0.03,-0.269,0.518,-0.04,0.174,5,3,0.00040829580393619835,0.0017960065742954612,4.643615829991177e-05,5.300228076521307e-05,0.0020242230966687202,0.9843341708183289,0.001211953000165522,0.0006848971243016422,0.009441059082746506,0,3
hit:2629_conv:5258,guilty,I drank a bit too much the other night and destroyed some things in my friend's apartment.,I drank a bit too much the other night and accidentally destroyed some things.,That sucks_comma_ hopefully nothing you can't replace. I'd suggest getting some help if your drinking has become distructive.,2,0.9408172,0.054645825,0.004537014,0.9035631,0.085278235,0.011158768,0,0,0,-0.23,-0.13500000000000004,-0.41033333333333327,0.06999999999999999,0.06999999999999999,-0.06199999999999999,14,18,0.0001394472928950563,0.008908797055482864,0.001303677330724895,0.9874206185340881,0.0007514460594393313,0.0007178932428359985,0.000300060142762959,5.983207665849477e-05,0.00039835760253481567,0,3
hit:7485_conv:14974,sentimental,When my grandma passed away_comma_ I was given her jewelry which I wore on my wedding day.,Thank you! They really are. Yes she did_comma_ she loved her jewelry.,You're so lucky to have that to remember her by,2,0.0013052935,0.019099727,0.979595,0.0034007737,0.03332826,0.963271,1,0,0,0.8053333333333333,-0.084,0.1366666666666667,0.662,-0.05266666666666667,0.22666666666666668,12,10,0.0036464515142142773,0.013219621963799,0.00019998205243609846,7.844976789783686e-05,3.80968012905214e-05,5.3114432375878096e-05,0.00012067519855918363,0.0005154772661626339,0.9821281433105469,1,3
hit:2468_conv:4936,terrified,I was so scared when I watched the new Insidious movie. I am such a scaredy cat!,Yeah_comma_ I don't know what I was thinking.,I guess try and forget about it,2,0.48573563,0.48633265,0.027931668,0.18721303,0.7083133,0.10447368,0,0,0,0.485,-0.331,0.299,0.03733333333333333,-0.06933333333333333,-0.19533333333333333,8,7,0.000812559446785599,0.005695362575352192,6.281901005422696e-05,0.00013681095151696354,1.2855932254751679e-05,0.00043455263948999345,0.0002046537701971829,6.724088598275557e-05,0.9925730228424072,1,1
hit:7371_conv:14742,prepared,I studied really hard for a math test. I ended up getting a 95.,I was able to make a 95. I studied really hard to get that.,Oh wow_comma_ that is great,2,0.061678216,0.36793956,0.57038224,0.0016277686,0.011616625,0.9867556,0,0,0,0.31920000000000004,0.011199999999999988,0.3516,0.916,0.33,0.62,14,5,0.0020992595236748457,0.19774994254112244,9.783588029677048e-05,0.018725818023085594,0.003021864453330636,0.6797192096710205,0.08921611309051514,0.001296300906687975,0.008073601871728897,1,2
hit:459_conv:919,proud,"I was video chatting with my grandmother the other evening_comma_ letting her say ""hi"" to my sons. She asked my four year old if he was able to count and he showed her that he could count to 50. He did a bunch of other cute stuff that my grandma liked.",Oh yeah it's great for her to have a change to see what the kids are up to. But video calling can be really glitchy and awkward too haha.,Yes that's the bad part. Was the call that way for her?,2,0.26841176,0.46416366,0.26742458,0.8866961,0.108076565,0.0052272505,0,0,2,0.3317777777777777,-0.020444444444444456,-0.01311111111111111,-0.06899999999999999,-0.0975,-0.14450000000000002,29,12,6.853080412838608e-05,0.00026807337417267263,2.0820420104428194e-05,1.9122371668345295e-05,0.0008443021797575057,0.0004739551222883165,0.9979279041290283,0.00011521767737576738,0.00026209006318822503,0,3
hit:4502_conv:9005,sad,Way back in the day we had this rabbit and I loved it so much. When it died I was so sad for weeks.,It was awful_comma_ I was sad for weeks because of it_comma_,I do not like to be sad.,2,0.97718984,0.020352112,0.0024581042,0.8715962,0.11433571,0.014068056,0,0,0,-0.4693333333333333,-0.10000000000000003,-0.36666666666666664,0.14200000000000002,-0.263,-0.1575,11,7,0.003392525715753436,0.992701530456543,0.0004245283780619502,0.0004620798281393945,3.079589441767894e-05,3.853354064631276e-05,0.00037648185389116406,0.0002490047481842339,0.002324493834748864,0,3
hit:4736_conv:9472,ashamed,I never stick to my diet. I am such a failure,I fail at every diet I try.,That sucks. Do you always try specific diets or do you sometimes just try to eat less?,1,0.94451797,0.050770324,0.0047117053,0.8318191,0.15533508,0.012845753,0,0,2,-0.19333333333333336,-0.09066666666666667,-0.2613333333333333,0.15371428571428572,-0.005999999999999999,0.02228571428571429,7,17,0.00013610893802251667,0.0002878487284760922,3.425740578677505e-05,7.339557487284765e-05,0.0007341826567426324,0.04947799816727638,0.9482256174087524,0.00018661530339159071,0.0008439320372417569,0,3
